"Iteration","Difficulty","Learner","Measure","Value"
783," Easy"," Value Iteration"," Rewards",93
784," Easy"," Value Iteration"," Rewards",92
785," Easy"," Value Iteration"," Rewards",93
786," Easy"," Value Iteration"," Rewards",90
787," Easy"," Value Iteration"," Rewards",86
788," Easy"," Value Iteration"," Rewards",89
789," Easy"," Value Iteration"," Rewards",91
790," Easy"," Value Iteration"," Rewards",88
791," Easy"," Value Iteration"," Rewards",91
792," Easy"," Value Iteration"," Rewards",91
793," Easy"," Value Iteration"," Rewards",90
794," Easy"," Value Iteration"," Rewards",91
795," Easy"," Value Iteration"," Rewards",87
796," Easy"," Value Iteration"," Rewards",93
797," Easy"," Value Iteration"," Rewards",92
798," Easy"," Value Iteration"," Rewards",93
799," Easy"," Value Iteration"," Rewards",88
800," Easy"," Value Iteration"," Rewards",91
801," Easy"," Value Iteration"," Rewards",89
802," Easy"," Value Iteration"," Rewards",92
803," Easy"," Value Iteration"," Rewards",90
804," Easy"," Value Iteration"," Rewards",89
805," Easy"," Value Iteration"," Rewards",93
806," Easy"," Value Iteration"," Rewards",93
807," Easy"," Value Iteration"," Rewards",92
808," Easy"," Value Iteration"," Rewards",88
809," Easy"," Value Iteration"," Rewards",92
810," Easy"," Value Iteration"," Rewards",91
811," Easy"," Value Iteration"," Rewards",90
812," Easy"," Value Iteration"," Rewards",90
813," Easy"," Value Iteration"," Rewards",91
814," Easy"," Value Iteration"," Rewards",90
815," Easy"," Value Iteration"," Rewards",90
816," Easy"," Value Iteration"," Rewards",90
817," Easy"," Value Iteration"," Rewards",90
818," Easy"," Value Iteration"," Rewards",93
819," Easy"," Value Iteration"," Rewards",89
820," Easy"," Value Iteration"," Rewards",91
821," Easy"," Value Iteration"," Rewards",92
822," Easy"," Value Iteration"," Rewards",92
823," Easy"," Value Iteration"," Rewards",90
824," Easy"," Value Iteration"," Rewards",93
825," Easy"," Value Iteration"," Rewards",91
826," Easy"," Value Iteration"," Rewards",89
827," Easy"," Value Iteration"," Rewards",93
828," Easy"," Value Iteration"," Rewards",93
829," Easy"," Value Iteration"," Rewards",90
830," Easy"," Value Iteration"," Rewards",90
831," Easy"," Value Iteration"," Rewards",91
832," Easy"," Value Iteration"," Rewards",91
833," Easy"," Value Iteration"," Rewards",91
834," Easy"," Value Iteration"," Rewards",93
835," Easy"," Value Iteration"," Rewards",87
836," Easy"," Value Iteration"," Rewards",93
837," Easy"," Value Iteration"," Rewards",88
838," Easy"," Value Iteration"," Rewards",91
839," Easy"," Value Iteration"," Rewards",91
840," Easy"," Value Iteration"," Rewards",89
841," Easy"," Value Iteration"," Rewards",89
842," Easy"," Value Iteration"," Rewards",93
843," Easy"," Value Iteration"," Rewards",84
844," Easy"," Value Iteration"," Rewards",92
845," Easy"," Value Iteration"," Rewards",89
846," Easy"," Value Iteration"," Rewards",91
847," Easy"," Value Iteration"," Rewards",93
848," Easy"," Value Iteration"," Rewards",87
849," Easy"," Value Iteration"," Rewards",93
850," Easy"," Value Iteration"," Rewards",93
851," Easy"," Value Iteration"," Rewards",89
852," Easy"," Value Iteration"," Rewards",92
853," Easy"," Value Iteration"," Rewards",88
854," Easy"," Value Iteration"," Rewards",92
855," Easy"," Value Iteration"," Rewards",93
856," Easy"," Value Iteration"," Rewards",93
857," Easy"," Value Iteration"," Rewards",91
858," Easy"," Value Iteration"," Rewards",92
859," Easy"," Value Iteration"," Rewards",90
860," Easy"," Value Iteration"," Rewards",93
861," Easy"," Value Iteration"," Rewards",88
862," Easy"," Value Iteration"," Rewards",93
863," Easy"," Value Iteration"," Rewards",89
864," Easy"," Value Iteration"," Rewards",91
865," Easy"," Value Iteration"," Rewards",90
866," Easy"," Value Iteration"," Rewards",90
867," Easy"," Value Iteration"," Rewards",90
868," Easy"," Value Iteration"," Rewards",90
869," Easy"," Value Iteration"," Rewards",89
870," Easy"," Value Iteration"," Rewards",92
871," Easy"," Value Iteration"," Rewards",92
872," Easy"," Value Iteration"," Rewards",86
873," Easy"," Value Iteration"," Rewards",92
874," Easy"," Value Iteration"," Rewards",92
875," Easy"," Value Iteration"," Rewards",91
876," Easy"," Value Iteration"," Rewards",85
877," Easy"," Value Iteration"," Rewards",93
878," Easy"," Value Iteration"," Rewards",93
879," Easy"," Value Iteration"," Rewards",90
880," Easy"," Value Iteration"," Rewards",93
881," Easy"," Value Iteration"," Rewards",86
882," Easy"," Value Iteration"," Rewards",91
883," Easy"," Value Iteration"," Rewards",92
884," Easy"," Value Iteration"," Rewards",93
885," Easy"," Value Iteration"," Rewards",93
886," Easy"," Value Iteration"," Rewards",92
887," Easy"," Value Iteration"," Rewards",86
888," Easy"," Value Iteration"," Rewards",89
889," Easy"," Value Iteration"," Rewards",91
890," Easy"," Value Iteration"," Rewards",91
891," Easy"," Value Iteration"," Rewards",92
892," Easy"," Value Iteration"," Rewards",91
893," Easy"," Value Iteration"," Rewards",87
894," Easy"," Value Iteration"," Rewards",87
895," Easy"," Value Iteration"," Rewards",93
896," Easy"," Value Iteration"," Rewards",91
897," Easy"," Value Iteration"," Rewards",92
898," Easy"," Value Iteration"," Rewards",93
899," Easy"," Value Iteration"," Rewards",93
900," Easy"," Value Iteration"," Rewards",91
901," Easy"," Value Iteration"," Rewards",91
902," Easy"," Value Iteration"," Rewards",88
903," Easy"," Value Iteration"," Rewards",89
904," Easy"," Value Iteration"," Rewards",91
905," Easy"," Value Iteration"," Rewards",92
906," Easy"," Value Iteration"," Rewards",90
907," Easy"," Value Iteration"," Rewards",89
908," Easy"," Value Iteration"," Rewards",91
909," Easy"," Value Iteration"," Rewards",89
910," Easy"," Value Iteration"," Rewards",90
911," Easy"," Value Iteration"," Rewards",93
912," Easy"," Value Iteration"," Rewards",88
913," Easy"," Value Iteration"," Rewards",92
914," Easy"," Value Iteration"," Rewards",91
915," Easy"," Value Iteration"," Rewards",90
916," Easy"," Value Iteration"," Rewards",93
917," Easy"," Value Iteration"," Rewards",93
918," Easy"," Value Iteration"," Rewards",91
919," Easy"," Value Iteration"," Rewards",90
920," Easy"," Value Iteration"," Rewards",88
921," Easy"," Value Iteration"," Rewards",92
922," Easy"," Value Iteration"," Rewards",90
923," Easy"," Value Iteration"," Rewards",93
924," Easy"," Value Iteration"," Rewards",92
925," Easy"," Value Iteration"," Rewards",93
926," Easy"," Value Iteration"," Rewards",92
927," Easy"," Value Iteration"," Rewards",91
928," Easy"," Value Iteration"," Rewards",89
929," Easy"," Value Iteration"," Rewards",93
930," Easy"," Value Iteration"," Rewards",93
931," Easy"," Value Iteration"," Rewards",91
932," Easy"," Value Iteration"," Rewards",93
933," Easy"," Value Iteration"," Rewards",93
934," Easy"," Value Iteration"," Rewards",88
935," Easy"," Value Iteration"," Rewards",91
936," Easy"," Value Iteration"," Rewards",88
937," Easy"," Value Iteration"," Rewards",93
938," Easy"," Value Iteration"," Rewards",91
939," Easy"," Value Iteration"," Rewards",86
940," Easy"," Value Iteration"," Rewards",87
941," Easy"," Value Iteration"," Rewards",90
942," Easy"," Value Iteration"," Rewards",87
943," Easy"," Value Iteration"," Rewards",92
944," Easy"," Value Iteration"," Rewards",89
945," Easy"," Value Iteration"," Rewards",90
946," Easy"," Value Iteration"," Rewards",92
947," Easy"," Value Iteration"," Rewards",90
948," Easy"," Value Iteration"," Rewards",91
949," Easy"," Value Iteration"," Rewards",92
950," Easy"," Value Iteration"," Rewards",92
951," Easy"," Value Iteration"," Rewards",92
952," Easy"," Value Iteration"," Rewards",92
953," Easy"," Value Iteration"," Rewards",85
954," Easy"," Value Iteration"," Rewards",88
955," Easy"," Value Iteration"," Rewards",91
956," Easy"," Value Iteration"," Rewards",91
957," Easy"," Value Iteration"," Rewards",92
958," Easy"," Value Iteration"," Rewards",90
959," Easy"," Value Iteration"," Rewards",88
960," Easy"," Value Iteration"," Rewards",87
961," Easy"," Value Iteration"," Rewards",89
962," Easy"," Value Iteration"," Rewards",89
963," Easy"," Value Iteration"," Rewards",93
964," Easy"," Value Iteration"," Rewards",92
965," Easy"," Value Iteration"," Rewards",92
966," Easy"," Value Iteration"," Rewards",91
967," Easy"," Value Iteration"," Rewards",88
968," Easy"," Value Iteration"," Rewards",93
969," Easy"," Value Iteration"," Rewards",93
970," Easy"," Value Iteration"," Rewards",91
971," Easy"," Value Iteration"," Rewards",92
972," Easy"," Value Iteration"," Rewards",88
973," Easy"," Value Iteration"," Rewards",93
974," Easy"," Value Iteration"," Rewards",92
975," Easy"," Value Iteration"," Rewards",88
976," Easy"," Value Iteration"," Rewards",87
977," Easy"," Value Iteration"," Rewards",91
978," Easy"," Value Iteration"," Rewards",88
979," Easy"," Value Iteration"," Rewards",89
980," Easy"," Value Iteration"," Rewards",92
981," Easy"," Value Iteration"," Rewards",87
982," Easy"," Value Iteration"," Rewards",84
983," Easy"," Value Iteration"," Rewards",91
984," Easy"," Value Iteration"," Rewards",90
985," Easy"," Value Iteration"," Rewards",85
986," Easy"," Value Iteration"," Rewards",91
987," Easy"," Value Iteration"," Rewards",92
988," Easy"," Value Iteration"," Rewards",92
989," Easy"," Value Iteration"," Rewards",89
990," Easy"," Value Iteration"," Rewards",90
991," Easy"," Value Iteration"," Rewards",93
992," Easy"," Value Iteration"," Rewards",93
993," Easy"," Value Iteration"," Rewards",89
994," Easy"," Value Iteration"," Rewards",88
995," Easy"," Value Iteration"," Rewards",93
996," Easy"," Value Iteration"," Rewards",88
997," Easy"," Value Iteration"," Rewards",91
998," Easy"," Value Iteration"," Rewards",90
999," Easy"," Value Iteration"," Rewards",91
1000," Easy"," Value Iteration"," Rewards",93
1," Easy"," Policy Iteration"," Rewards",-612
2," Easy"," Policy Iteration"," Rewards",87
3," Easy"," Policy Iteration"," Rewards",87
4," Easy"," Policy Iteration"," Rewards",93
5," Easy"," Policy Iteration"," Rewards",92
6," Easy"," Policy Iteration"," Rewards",90
7," Easy"," Policy Iteration"," Rewards",93
8," Easy"," Policy Iteration"," Rewards",89
9," Easy"," Policy Iteration"," Rewards",89
10," Easy"," Policy Iteration"," Rewards",92
11," Easy"," Policy Iteration"," Rewards",92
12," Easy"," Policy Iteration"," Rewards",87
13," Easy"," Policy Iteration"," Rewards",91
14," Easy"," Policy Iteration"," Rewards",86
15," Easy"," Policy Iteration"," Rewards",93
16," Easy"," Policy Iteration"," Rewards",85
17," Easy"," Policy Iteration"," Rewards",93
18," Easy"," Policy Iteration"," Rewards",92
19," Easy"," Policy Iteration"," Rewards",90
20," Easy"," Policy Iteration"," Rewards",82
21," Easy"," Policy Iteration"," Rewards",87
22," Easy"," Policy Iteration"," Rewards",91
23," Easy"," Policy Iteration"," Rewards",88
24," Easy"," Policy Iteration"," Rewards",92
25," Easy"," Policy Iteration"," Rewards",85
26," Easy"," Policy Iteration"," Rewards",93
27," Easy"," Policy Iteration"," Rewards",89
28," Easy"," Policy Iteration"," Rewards",86
29," Easy"," Policy Iteration"," Rewards",92
30," Easy"," Policy Iteration"," Rewards",91
31," Easy"," Policy Iteration"," Rewards",90
32," Easy"," Policy Iteration"," Rewards",86
33," Easy"," Policy Iteration"," Rewards",90
34," Easy"," Policy Iteration"," Rewards",91
35," Easy"," Policy Iteration"," Rewards",91
36," Easy"," Policy Iteration"," Rewards",92
37," Easy"," Policy Iteration"," Rewards",90
38," Easy"," Policy Iteration"," Rewards",93
39," Easy"," Policy Iteration"," Rewards",85
40," Easy"," Policy Iteration"," Rewards",89
41," Easy"," Policy Iteration"," Rewards",93
42," Easy"," Policy Iteration"," Rewards",92
43," Easy"," Policy Iteration"," Rewards",90
44," Easy"," Policy Iteration"," Rewards",93
45," Easy"," Policy Iteration"," Rewards",90
46," Easy"," Policy Iteration"," Rewards",91
47," Easy"," Policy Iteration"," Rewards",93
48," Easy"," Policy Iteration"," Rewards",91
49," Easy"," Policy Iteration"," Rewards",92
50," Easy"," Policy Iteration"," Rewards",91
51," Easy"," Policy Iteration"," Rewards",93
52," Easy"," Policy Iteration"," Rewards",93
53," Easy"," Policy Iteration"," Rewards",90
54," Easy"," Policy Iteration"," Rewards",90
55," Easy"," Policy Iteration"," Rewards",86
56," Easy"," Policy Iteration"," Rewards",89
57," Easy"," Policy Iteration"," Rewards",89
58," Easy"," Policy Iteration"," Rewards",92
59," Easy"," Policy Iteration"," Rewards",92
60," Easy"," Policy Iteration"," Rewards",89
61," Easy"," Policy Iteration"," Rewards",92
62," Easy"," Policy Iteration"," Rewards",91
63," Easy"," Policy Iteration"," Rewards",88
64," Easy"," Policy Iteration"," Rewards",91
65," Easy"," Policy Iteration"," Rewards",92
66," Easy"," Policy Iteration"," Rewards",90
67," Easy"," Policy Iteration"," Rewards",90
68," Easy"," Policy Iteration"," Rewards",90
69," Easy"," Policy Iteration"," Rewards",90
70," Easy"," Policy Iteration"," Rewards",89
71," Easy"," Policy Iteration"," Rewards",91
72," Easy"," Policy Iteration"," Rewards",86
73," Easy"," Policy Iteration"," Rewards",92
74," Easy"," Policy Iteration"," Rewards",91
75," Easy"," Policy Iteration"," Rewards",89
76," Easy"," Policy Iteration"," Rewards",93
77," Easy"," Policy Iteration"," Rewards",92
78," Easy"," Policy Iteration"," Rewards",90
79," Easy"," Policy Iteration"," Rewards",91
80," Easy"," Policy Iteration"," Rewards",89
81," Easy"," Policy Iteration"," Rewards",88
82," Easy"," Policy Iteration"," Rewards",92
83," Easy"," Policy Iteration"," Rewards",89
84," Easy"," Policy Iteration"," Rewards",91
85," Easy"," Policy Iteration"," Rewards",93
86," Easy"," Policy Iteration"," Rewards",92
87," Easy"," Policy Iteration"," Rewards",91
88," Easy"," Policy Iteration"," Rewards",88
89," Easy"," Policy Iteration"," Rewards",89
90," Easy"," Policy Iteration"," Rewards",93
91," Easy"," Policy Iteration"," Rewards",88
92," Easy"," Policy Iteration"," Rewards",88
93," Easy"," Policy Iteration"," Rewards",93
94," Easy"," Policy Iteration"," Rewards",90
95," Easy"," Policy Iteration"," Rewards",90
96," Easy"," Policy Iteration"," Rewards",92
97," Easy"," Policy Iteration"," Rewards",92
98," Easy"," Policy Iteration"," Rewards",89
99," Easy"," Policy Iteration"," Rewards",91
100," Easy"," Policy Iteration"," Rewards",93
101," Easy"," Policy Iteration"," Rewards",87
102," Easy"," Policy Iteration"," Rewards",93
103," Easy"," Policy Iteration"," Rewards",88
104," Easy"," Policy Iteration"," Rewards",86
105," Easy"," Policy Iteration"," Rewards",93
106," Easy"," Policy Iteration"," Rewards",83
107," Easy"," Policy Iteration"," Rewards",91
108," Easy"," Policy Iteration"," Rewards",88
109," Easy"," Policy Iteration"," Rewards",92
110," Easy"," Policy Iteration"," Rewards",93
111," Easy"," Policy Iteration"," Rewards",91
112," Easy"," Policy Iteration"," Rewards",89
113," Easy"," Policy Iteration"," Rewards",89
114," Easy"," Policy Iteration"," Rewards",89
115," Easy"," Policy Iteration"," Rewards",91
116," Easy"," Policy Iteration"," Rewards",89
117," Easy"," Policy Iteration"," Rewards",91
118," Easy"," Policy Iteration"," Rewards",93
119," Easy"," Policy Iteration"," Rewards",93
120," Easy"," Policy Iteration"," Rewards",88
121," Easy"," Policy Iteration"," Rewards",89
122," Easy"," Policy Iteration"," Rewards",92
123," Easy"," Policy Iteration"," Rewards",86
124," Easy"," Policy Iteration"," Rewards",91
125," Easy"," Policy Iteration"," Rewards",93
126," Easy"," Policy Iteration"," Rewards",93
127," Easy"," Policy Iteration"," Rewards",90
128," Easy"," Policy Iteration"," Rewards",93
129," Easy"," Policy Iteration"," Rewards",88
130," Easy"," Policy Iteration"," Rewards",93
131," Easy"," Policy Iteration"," Rewards",93
132," Easy"," Policy Iteration"," Rewards",85
133," Easy"," Policy Iteration"," Rewards",88
134," Easy"," Policy Iteration"," Rewards",91
135," Easy"," Policy Iteration"," Rewards",92
136," Easy"," Policy Iteration"," Rewards",93
137," Easy"," Policy Iteration"," Rewards",90
138," Easy"," Policy Iteration"," Rewards",88
139," Easy"," Policy Iteration"," Rewards",89
140," Easy"," Policy Iteration"," Rewards",93
141," Easy"," Policy Iteration"," Rewards",91
142," Easy"," Policy Iteration"," Rewards",88
143," Easy"," Policy Iteration"," Rewards",90
144," Easy"," Policy Iteration"," Rewards",88
145," Easy"," Policy Iteration"," Rewards",89
146," Easy"," Policy Iteration"," Rewards",91
147," Easy"," Policy Iteration"," Rewards",87
